game_id,player_id,official_minutes,derived_minutes,error,abs_error
22100860,1630544,31.85,31.866666666666667,0.01666666666666572,0.01666666666666572
22100860,1630177,6.9,6.9,0.0,0.0
22100860,202324,20.516666666666666,20.183333333333334,-0.33333333333333215,0.33333333333333215
22100860,1630197,20.183333333333334,20.183333333333334,0.0,0.0
22100860,1629026,27.083333333333332,26.916666666666668,-0.1666666666666643,0.1666666666666643
22100860,1629660,19.05,18.916666666666668,-0.13333333333333286,0.13333333333333286
22100860,1630249,5.233333333333333,5.2333333333333325,-8.881784197001252e-16,8.881784197001252e-16
22100860,1630322,0.0,0.0,0.0,0.0
22100860,1629656,40.05,40.05,0.0,0.0
22100860,203944,44.9,44.61666666666667,-0.28333333333333144,0.28333333333333144
22100860,1629011,40.53333333333333,40.53333333333333,0.0,0.0
22100860,203095,44.55,44.55,0.0,0.0
22100860,202689,25.85,25.85,0.0,0.0
22100860,202692,27.15,27.15,0.0,0.0
22100860,201959,12.383333333333333,12.266666666666666,-0.11666666666666714,0.11666666666666714
22100860,1629629,7.5,7.5,0.0,0.0
22100860,1630193,13.983333333333333,13.983333333333334,1.7763568394002505e-15,1.7763568394002505e-15
22100860,1630167,8.1,8.083333333333334,-0.01666666666666572,0.01666666666666572
22100860,1627853,0.0,0.0,0.0,0.0
22100860,1630540,0.0,0.0,0.0,0.0
22100860,1630579,0.0,0.0,0.0,0.0
22100841,1629640,32.6,32.6,0.0,0.0
22100841,203926,25.7,25.7,0.0,0.0
22100841,1627751,27.333333333333332,27.333333333333332,0.0,0.0
22100841,1630170,28.133333333333333,28.133333333333333,0.0,0.0
22100841,1627749,31.816666666666666,31.816666666666666,0.0,0.0
22100841,1629022,13.433333333333334,13.433333333333334,0.0,0.0
22100841,1628966,7.333333333333333,7.050000000000001,-0.2833333333333323,0.2833333333333323
22100841,1630563,28.466666666666665,28.133333333333333,-0.33333333333333215,0.33333333333333215
22100841,1628380,16.5,16.5,0.0,0.0
22100841,1630200,16.183333333333334,16.183333333333334,0.0,0.0
22100841,1629111,4.166666666666667,4.166666666666666,-8.881784197001252e-16,8.881784197001252e-16
22100841,1630580,4.166666666666667,4.166666666666666,-8.881784197001252e-16,8.881784197001252e-16
22100841,1629719,4.166666666666667,4.166666666666667,0.0,0.0
22100841,1629631,26.05,26.05,0.0,0.0
22100841,1628381,20.666666666666668,20.666666666666668,0.0,0.0
22100841,203991,21.3,21.3,0.0,0.0
22100841,1628989,31.433333333333334,31.433333333333334,0.0,0.0
22100841,1629027,34.516666666666666,34.43333333333334,-0.0833333333333286,0.0833333333333286
22100841,203992,29.516666666666666,29.35,-0.1666666666666643,0.1666666666666643
22100841,201568,22.05,22.05,0.0,0.0
22100841,1630168,18.95,18.95,0.0,0.0
22100841,1626153,18.716666666666665,18.71666666666667,3.552713678800501e-15,3.552713678800501e-15
22100841,1627789,4.2,4.2,0.0,0.0
22100841,1628995,4.2,4.2,0.0,0.0
22100841,203476,4.2,4.2,0.0,0.0
22100841,1630219,4.2,4.2,0.0,0.0
22100841,101150,0.0,0.0,0.0,0.0
22101155,1628969,32.88333333333333,32.88333333333333,0.0,0.0
22101155,203109,28.166666666666668,28.066666666666666,-0.10000000000000142,0.10000000000000142
22101155,1629028,25.333333333333332,25.35,0.016666666666669272,0.016666666666669272
22101155,1626164,37.25,36.88333333333333,-0.36666666666666714,0.36666666666666714
22101155,101108,31.8,31.8,0.0,0.0
22101155,201580,22.183333333333334,22.183333333333334,0.0,0.0
22101155,1626166,17.183333333333334,17.0,-0.18333333333333357,0.18333333333333357
22101155,1629661,17.533333333333335,17.516666666666666,-0.016666666666669272,0.016666666666669272
22101155,1629013,16.916666666666668,16.916666666666668,0.0,0.0
22101155,1628470,10.75,10.566666666666666,-0.18333333333333357,0.18333333333333357
22101155,202687,0.0,0.0,0.0,0.0
22101155,1628988,0.0,0.0,0.0,0.0
22101155,1630994,0.0,0.0,0.0,0.0
22101155,203901,0.0,0.0,0.0,0.0
22101155,1630688,0.0,0.0,0.0,0.0
22101155,1628415,35.18333333333333,35.18333333333334,7.105427357601002e-15,7.105427357601002e-15
22101155,203937,28.033333333333335,27.9,-0.1333333333333364,0.1333333333333364
22101155,1630214,28.466666666666665,28.466666666666665,0.0,0.0
22101155,1630533,34.666666666666664,34.483333333333334,-0.18333333333333002,0.18333333333333002
22101155,1629001,29.033333333333335,28.96666666666667,-0.06666666666666643,0.06666666666666643
22101155,1629634,28.316666666666666,28.133333333333333,-0.18333333333333357,0.18333333333333357
22101155,1629723,24.2,24.21666666666667,0.016666666666669272,0.016666666666669272
22101155,1630583,21.1,21.1,0.0,0.0
22101155,1629633,11.016666666666667,11.016666666666666,-1.7763568394002505e-15,1.7763568394002505e-15
22101155,1630217,0.0,0.0,0.0,0.0
22101155,1630582,0.0,0.0,0.0,0.0
22100053,203145,31.016666666666666,30.983333333333334,-0.03333333333333144,0.03333333333333144
